92.03711963,54.12921523,0.16152787
95.12757161,-11.10332831,0.07774381
93.34082661,-35.47701408,-0.02053492
98.23532607,51.70823789,0.17093898
103.18344889,38.14961043,0.15011916
106.76434473,-6.03443446,0.05020060
99.67556948,-7.69205633,0.03197083
108.97560027,-7.62390859,0.02416325
103.69727799,-5.42012702,0.05647088
94.79903479,-4.58126439,0.03487002
99.87910531,-36.52174929,0.12195415
100.02448873,40.23094135,0.14690065
99.26354962,-4.45588592,0.04077045
92.57116082,-5.28572600,0.02549369
91.03644887,52.55664732,0.14063579
87.79923939,-5.61213840,0.05533592
101.21170502,-6.34849919,0.04184904
94.61808399,-6.13640942,0.02826288
144.55922711,-5.79484790,0.05468303
88.74947325,-5.54739619,0.05954951
92.04166674,-55.10501254,0.15270375
94.65275288,36.81687421,-0.11625926
92.53141044,-4.95497198,0.03092367
91.24407392,-5.46690916,0.06176858
74.06730529,-5.31712326,0.02360332
94.57736650,-4.96933892,0.05588085
89.77046708,-5.25366982,0.03291977
86.09677049,-3.66088885,0.02196617
77.64772339,51.35856280,-0.03329468
122.87225806,39.00055935,-0.08079449
92.14970305,40.71579842,0.13945261
104.26847184,-5.20814038,0.02851167
107.46308263,-4.03537491,0.02820218
73.44500752,47.08248191,-0.10493202
100.17634856,-4.11651187,0.03665256
94.10154873,-3.87107313,0.03580445
97.32159691,-4.28077521,0.00855599
89.43902991,-3.71123821,0.03202207
96.95015946,-4.90906793,0.05437815
93.00512483,-3.36002314,0.03733753
100.51275375,-2.91270581,0.02810191
95.12963207,-4.41162925,0.03243266
67.17578167,30.40187858,-0.12408442
94.75622846,36.87639965,-0.10247169
97.00291114,-2.19869277,0.02980692
95.71731498,-3.60875287,0.02356376
99.06994564,-3.38696967,0.04236272
88.84298735,-2.53425454,0.01985520
130.57696024,-3.75522731,0.03267332
93.03358359,-4.00026731,0.02066077
98.95951154,-5.04308513,0.03414800
91.26718861,-3.99287830,-0.01776143
93.94854976,-4.60415080,0.01693966
124.73245066,23.62140001,-0.08119880
99.34674620,-3.08600192,0.06235726
88.29527112,-3.87997372,0.02152692
85.01540906,-4.47215298,0.02706142
130.48244877,-3.97609243,0.04989778
91.17722028,-3.34159399,-0.00518810
94.48186795,-3.02102750,0.06312787
93.65753144,-3.37274622,0.06103192
88.48749517,-4.89965788,0.01749776
88.30761336,-3.06705265,0.03799740
90.56336200,50.67901644,0.12036132
136.63548438,-4.12589851,0.05769767
96.13218522,-2.41689841,0.06686762
